# IN-CORPUS QRELS for SQUAD evaluation set on FineWeb
# Generated: 2026-02-07T23:38:23.651763
# Model: Qwen/Qwen3-8B
# Top-K: 100
# Total questions: 10570
# Questions with verified: 7560
# Total verified docs: 145918
#
# Format: qid, question, official_answer, doc_id, answer_offset
#====================================================================

1248, What year did Tesla enroll at an engineering school?, 1875, shard_01423_23158, 1727
1248, What year did Tesla enroll at an engineering school?, 1875, shard_01555_6662, 1727
1248, What year did Tesla enroll at an engineering school?, 1875, shard_01815_48638, 1727
1248, What year did Tesla enroll at an engineering school?, 1875, shard_01212_4837, 5950
1248, What year did Tesla enroll at an engineering school?, 1875, shard_01690_12192, 6107
1248, What year did Tesla enroll at an engineering school?, 1875, shard_01335_38833, 5698
1248, What year did Tesla enroll at an engineering school?, 1875, shard_00946_12651, 5889
1248, What year did Tesla enroll at an engineering school?, 1875, shard_00391_24813, 5053
1250, In what year did Tesla's father die?, 1879, shard_00258_460, 6670
1250, In what year did Tesla's father die?, 1879, shard_00232_49487, 1609
1250, In what year did Tesla's father die?, 1879, shard_00333_3984, 3540
1250, In what year did Tesla's father die?, 1879, shard_00300_45128, 1975
1250, In what year did Tesla's father die?, 1879, shard_00374_15338, 3416
1250, In what year did Tesla's father die?, 1879, shard_01243_12763, 3416
1250, In what year did Tesla's father die?, 1879, shard_00137_25001, 1979
1250, In what year did Tesla's father die?, 1879, shard_01212_4837, 3675
1250, In what year did Tesla's father die?, 1879, shard_01690_12192, 3832
1250, In what year did Tesla's father die?, 1879, shard_01335_38833, 3423
1250, In what year did Tesla's father die?, 1879, shard_01054_11384, 2494
1251, What did Tesla struggle with while in school? , gambling, shard_00052_22139, 1397
1251, What did Tesla struggle with while in school? , gambling, shard_00258_460, 8842
1251, What did Tesla struggle with while in school? , gambling, shard_00098_38025, 192
1251, What did Tesla struggle with while in school? , gambling, shard_00333_3984, 6840
1251, What did Tesla struggle with while in school? , gambling, shard_00566_42346, 2160
1251, What did Tesla struggle with while in school? , gambling, shard_01025_25517, 2160
1251, What did Tesla struggle with while in school? , gambling, shard_00374_15338, 6767
1251, What did Tesla struggle with while in school? , gambling, shard_01243_12763, 6767
1251, What did Tesla struggle with while in school? , gambling, shard_00369_39260, 1310
1251, What did Tesla struggle with while in school? , gambling, shard_00653_45699, 1310
1251, What did Tesla struggle with while in school? , gambling, shard_01162_42784, 1310
1251, What did Tesla struggle with while in school? , gambling, shard_01682_44553, 1310
1251, What did Tesla struggle with while in school? , gambling, shard_00600_14292, 3342
1251, What did Tesla struggle with while in school? , gambling, shard_00905_26948, 3342
1251, What did Tesla struggle with while in school? , gambling, shard_00915_12928, 3342
1251, What did Tesla struggle with while in school? , gambling, shard_00937_13647, 3342
1251, What did Tesla struggle with while in school? , gambling, shard_01515_45475, 3342
1251, What did Tesla struggle with while in school? , gambling, shard_01670_25563, 3342
1251, What did Tesla struggle with while in school? , gambling, shard_01683_8224, 3342
1251, What did Tesla struggle with while in school? , gambling, shard_00471_47802, 6214
1251, What did Tesla struggle with while in school? , gambling, shard_00166_19279, 3342
1251, What did Tesla struggle with while in school? , gambling, shard_00944_19505, 4301
1252, Did Tesla graduate from the university?, no, shard_00517_37703, 1010
1252, Did Tesla graduate from the university?, no, shard_00137_25001, 44
1252, Did Tesla graduate from the university?, no, shard_00520_9496, 57
1252, Did Tesla graduate from the university?, no, shard_00649_40903, 57
1252, Did Tesla graduate from the university?, no, shard_00105_11093, 55
1252, Did Tesla graduate from the university?, no, shard_00246_34918, 55
1252, Did Tesla graduate from the university?, no, shard_00277_8088, 55
1252, Did Tesla graduate from the university?, no, shard_00460_45702, 55
1252, Did Tesla graduate from the university?, no, shard_01639_30780, 55
1252, Did Tesla graduate from the university?, no, shard_00949_44530, 406
1252, Did Tesla graduate from the university?, no, shard_00016_45951, 328
1252, Did Tesla graduate from the university?, no, shard_00782_8104, 13
1252, Did Tesla graduate from the university?, no, shard_01199_3985, 322
1252, Did Tesla graduate from the university?, no, shard_01774_27963, 17
1252, Did Tesla graduate from the university?, no, shard_00995_30452, 15
1252, Did Tesla graduate from the university?, no, shard_01652_29656, 19
1252, Did Tesla graduate from the university?, no, shard_00870_46433, 1698
1252, Did Tesla graduate from the university?, no, shard_01154_4992, 21
1252, Did Tesla graduate from the university?, no, shard_01216_34826, 486
1252, Did Tesla graduate from the university?, no, shard_01346_3655, 486
1252, Did Tesla graduate from the university?, no, shard_00919_239, 34
1252, Did Tesla graduate from the university?, no, shard_00395_20298, 839
1252, Did Tesla graduate from the university?, no, shard_00579_7475, 201
1252, Did Tesla graduate from the university?, no, shard_01355_17316, 389
1252, Did Tesla graduate from the university?, no, shard_00981_3058, 95
1252, Did Tesla graduate from the university?, no, shard_01782_9583, 110
1252, Did Tesla graduate from the university?, no, shard_01600_46077, 116
1252, Did Tesla graduate from the university?, no, shard_01111_1094, 353
1252, Did Tesla graduate from the university?, no, shard_00265_7871, 1053
1252, Did Tesla graduate from the university?, no, shard_01376_38007, 193
1252, Did Tesla graduate from the university?, no, shard_00837_42172, 633
1252, Did Tesla graduate from the university?, no, shard_00891_5879, 633
1252, Did Tesla graduate from the university?, no, shard_00292_51672, 165
1252, Did Tesla graduate from the university?, no, shard_01593_21320, 323
1252, Did Tesla graduate from the university?, no, shard_00745_18491, 142
1252, Did Tesla graduate from the university?, no, shard_00024_52595, 142
1252, Did Tesla graduate from the university?, no, shard_00128_30147, 247
1252, Did Tesla graduate from the university?, no, shard_00406_6528, 17
1252, Did Tesla graduate from the university?, no, shard_00796_1379, 1049
1252, Did Tesla graduate from the university?, no, shard_00967_29218, 203
1252, Did Tesla graduate from the university?, no, shard_00162_49461, 98
1252, Did Tesla graduate from the university?, no, shard_00852_38043, 181
1252, Did Tesla graduate from the university?, no, shard_00029_989, 720
1252, Did Tesla graduate from the university?, no, shard_00188_6387, 95
1252, Did Tesla graduate from the university?, no, shard_00559_50812, 95
1252, Did Tesla graduate from the university?, no, shard_00168_17427, 22
1253, Where was Austrian Polytechnic located?, Graz  Austria, shard_00248_545, 4872
1253, Where was Austrian Polytechnic located?, Graz  Austria, shard_01454_16278, 1164
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00037_4583, 777
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_01002_13768, 626
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_01347_27408, 1228
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00745_18491, 1300
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00334_53048, 190
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00024_52595, 1300
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00662_25914, 390
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_01674_26234, 390
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00168_17427, 1879
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00428_43287, 1879
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_01150_50091, 412
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00721_24051, 438
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00258_460, 8066
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00508_44010, 1727
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_01423_23158, 1727
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_01555_6662, 1727
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_01815_48638, 1727
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00243_24529, 1635
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_01042_15854, 1615
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00021_48279, 1135
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00796_1379, 1842
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_01795_12739, 3614
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00156_29042, 6274
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_01593_21320, 3532
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00382_41809, 462
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00207_23424, 3200
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00604_1185, 2379
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00724_1973, 1725
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00832_24119, 1725
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_01575_23791, 1725
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00358_16541, 3614
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_01361_21421, 2871
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_01782_13703, 2871
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_01358_40804, 721
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00016_45951, 536
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00852_38043, 3614
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_01278_2736, 3184
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00273_38133, 464
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00590_38994, 464
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00557_21784, 892
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_01789_9349, 464
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00245_49268, 592
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_01750_26626, 4477
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_01423_29679, 567
1254, When did Tesla enroll in Austrian Polytechnic?, 1875, shard_00561_42584, 1234
1255, When did Tesla's father die?, 1879, shard_00258_460, 6670
1255, When did Tesla's father die?, 1879, shard_00232_49487, 1609
1255, When did Tesla's father die?, 1879, shard_00137_25001, 1979
1255, When did Tesla's father die?, 1879, shard_00300_45128, 1975
1255, When did Tesla's father die?, 1879, shard_00333_3984, 3540
1255, When did Tesla's father die?, 1879, shard_00374_15338, 3416
1255, When did Tesla's father die?, 1879, shard_01243_12763, 3416
1255, When did Tesla's father die?, 1879, shard_01539_12382, 2232
1255, When did Tesla's father die?, 1879, shard_01212_4837, 3675
1255, When did Tesla's father die?, 1879, shard_01690_12192, 3832
1256, How did Tesla lose his tuition money?, gambled, shard_00098_38025, 8118
1256, How did Tesla lose his tuition money?, gambled, shard_01600_46077, 2800
1256, How did Tesla lose his tuition money?, gambled, shard_01593_21320, 4168
1256, How did Tesla lose his tuition money?, gambled, shard_01652_29656, 1411
1256, How did Tesla lose his tuition money?, gambled, shard_00724_1973, 2076
1256, How did Tesla lose his tuition money?, gambled, shard_00832_24119, 2076
1256, How did Tesla lose his tuition money?, gambled, shard_01575_23791, 2076
1256, How did Tesla lose his tuition money?, gambled, shard_00168_17427, 2130
1256, How did Tesla lose his tuition money?, gambled, shard_00428_43287, 2130
1256, How did Tesla lose his tuition money?, gambled, shard_00771_51268, 1389
1256, How did Tesla lose his tuition money?, gambled, shard_00837_42172, 4497
1256, How did Tesla lose his tuition money?, gambled, shard_00891_5879, 4497
1256, How did Tesla lose his tuition money?, gambled, shard_00721_24051, 932
1256, How did Tesla lose his tuition money?, gambled, shard_00258_460, 8884
1256, How did Tesla lose his tuition money?, gambled, shard_00695_36890, 1114
1256, How did Tesla lose his tuition money?, gambled, shard_00793_16842, 2883
1256, How did Tesla lose his tuition money?, gambled, shard_00941_27115, 3439
1256, How did Tesla lose his tuition money?, gambled, shard_01154_4992, 580
1256, How did Tesla lose his tuition money?, gambled, shard_01141_26530, 436
1256, How did Tesla lose his tuition money?, gambled, shard_00600_14292, 3342
1256, How did Tesla lose his tuition money?, gambled, shard_00905_26948, 3342
1256, How did Tesla lose his tuition money?, gambled, shard_00915_12928, 3342
1256, How did Tesla lose his tuition money?, gambled, shard_00937_13647, 3342
1256, How did Tesla lose his tuition money?, gambled, shard_01515_45475, 3342
